country,year,arabica_1000_bags,production_1000_bags,robusta_1000_bags,production_mt,arabica_mt,robusta_mt
Brazil,1960,29800.0,29800.0,0.0,1788000.0,1788000.0,0.0
Brazil,1961,39600.0,39600.0,0.0,2376000.0,2376000.0,0.0
Brazil,1962,28900.0,28900.0,0.0,1734000.0,1734000.0,0.0
Brazil,1963,23200.0,23200.0,0.0,1392000.0,1392000.0,0.0
Brazil,1964,11000.0,11000.0,0.0,660000.0,660000.0,0.0
Brazil,1965,37700.0,37700.0,0.0,2262000.0,2262000.0,0.0
Brazil,1966,21000.0,21000.0,0.0,1260000.0,1260000.0,0.0
Brazil,1967,24500.0,24500.0,0.0,1470000.0,1470000.0,0.0
Brazil,1968,17000.0,17000.0,0.0,1020000.0,1020000.0,0.0
Brazil,1969,21000.0,21000.0,0.0,1260000.0,1260000.0,0.0
Brazil,1970,11000.0,11000.0,0.0,660000.0,660000.0,0.0
Brazil,1971,24600.0,24600.0,0.0,1476000.0,1476000.0,0.0
Brazil,1972,24500.0,24500.0,0.0,1470000.0,1470000.0,0.0
Brazil,1973,14300.0,14300.0,0.0,858000.0,858000.0,0.0
Brazil,1974,27500.0,27500.0,0.0,1650000.0,1650000.0,0.0
Brazil,1975,22800.0,23000.0,200.0,1380000.0,1368000.0,12000.0
Brazil,1976,9000.0,9300.0,300.0,558000.0,540000.0,18000.0
Brazil,1977,17100.0,17500.0,400.0,1050000.0,1026000.0,24000.0
Brazil,1978,19100.0,20000.0,900.0,1200000.0,1146000.0,54000.0
Brazil,1979,20900.0,22000.0,1100.0,1320000.0,1254000.0,66000.0
Brazil,1980,20250.0,21500.0,1250.0,1290000.0,1215000.0,75000.0
Brazil,1981,31500.0,33000.0,1500.0,1980000.0,1890000.0,90000.0
Brazil,1982,15750.0,17750.0,2000.0,1065000.0,945000.0,120000.0
Brazil,1983,28000.0,30000.0,2000.0,1800000.0,1680000.0,120000.0
Brazil,1984,25000.0,27000.0,2000.0,1620000.0,1500000.0,120000.0
Brazil,1985,30600.0,33000.0,2400.0,1980000.0,1836000.0,144000.0
Brazil,1986,10400.0,13900.0,3500.0,834000.0,624000.0,210000.0
Brazil,1987,34300.0,38000.0,3700.0,2280000.0,2058000.0,222000.0
Brazil,1988,21300.0,25000.0,3700.0,1500000.0,1278000.0,222000.0
Brazil,1989,22500.0,26000.0,3500.0,1560000.0,1350000.0,210000.0
Brazil,1990,26500.0,31000.0,4500.0,1860000.0,1590000.0,270000.0
Brazil,1991,24000.0,28500.0,4500.0,1710000.0,1440000.0,270000.0
Brazil,1992,19200.0,24000.0,4800.0,1440000.0,1152000.0,288000.0
Brazil,1993,24000.0,28500.0,4500.0,1710000.0,1440000.0,270000.0
Brazil,1994,24500.0,28000.0,3500.0,1680000.0,1470000.0,210000.0
Brazil,1995,14000.0,16800.0,2800.0,1008000.0,840000.0,168000.0
Brazil,1996,22700.0,28000.0,5300.0,1680000.0,1362000.0,318000.0
Brazil,1997,19200.0,23500.0,4300.0,1410000.0,1152000.0,258000.0
Brazil,1998,30600.0,35600.0,5000.0,2136000.0,1836000.0,300000.0
Brazil,1999,25800.0,30800.0,5000.0,1848000.0,1548000.0,300000.0
Brazil,2000,26600.0,34100.0,7500.0,2046000.0,1596000.0,450000.0
Brazil,2001,24400.0,35100.0,10700.0,2106000.0,1464000.0,642000.0
Brazil,2002,41600.0,53600.0,12000.0,3216000.0,2496000.0,720000.0
Brazil,2003,23600.0,33200.0,9600.0,1992000.0,1416000.0,576000.0
Brazil,2004,34300.0,43600.0,9300.0,2616000.0,2058000.0,558000.0
Brazil,2005,26000.0,36100.0,10100.0,2166000.0,1560000.0,606000.0
Brazil,2006,36000.0,46700.0,10700.0,2802000.0,2160000.0,642000.0
Brazil,2007,27650.0,39100.0,11450.0,2346000.0,1659000.0,687000.0
Brazil,2008,40500.0,53300.0,12800.0,3198000.0,2430000.0,768000.0
Brazil,2009,33000.0,44800.0,11800.0,2688000.0,1980000.0,708000.0
Brazil,2010,41800.0,54500.0,12700.0,3270000.0,2508000.0,762000.0
Brazil,2011,34700.0,49200.0,14500.0,2952000.0,2082000.0,870000.0
Brazil,2012,42100.0,57600.0,15500.0,3456000.0,2526000.0,930000.0
Brazil,2013,41800.0,57200.0,15400.0,3432000.0,2508000.0,924000.0
Brazil,2014,37300.0,54300.0,17000.0,3258000.0,2238000.0,1020000.0
Brazil,2015,36100.0,49400.0,13300.0,2964000.0,2166000.0,798000.0
Brazil,2016,45600.0,56100.0,10500.0,3366000.0,2736000.0,630000.0
Brazil,2017,39500.0,52100.0,12600.0,3126000.0,2370000.0,756000.0
Brazil,2018,49700.0,66500.0,16800.0,3990000.0,2982000.0,1008000.0
Brazil,2019,42000.0,60500.0,18500.0,3630000.0,2520000.0,1110000.0
Brazil,2020,49700.0,69900.0,20200.0,4194000.0,2982000.0,1212000.0
Brazil,2021,36400.0,58100.0,21700.0,3486000.0,2184000.0,1302000.0
Brazil,2022,39800.0,62600.0,22800.0,3756000.0,2388000.0,1368000.0
Brazil,2023,44900.0,66300.0,21400.0,3978000.0,2694000.0,1284000.0
Brazil,2024,44000.0,65000.0,21000.0,3900000.0,2640000.0,1260000.0
Brazil,2025,38000.0,63000.0,25000.0,3780000.0,2280000.0,1500000.0
Colombia,1960,7260.0,7260.0,0.0,435600.0,435600.0,0.0
Colombia,1961,7571.0,7571.0,0.0,454260.0,454260.0,0.0
Colombia,1962,7180.0,7180.0,0.0,430800.0,430800.0,0.0
Colombia,1963,7556.0,7556.0,0.0,453360.0,453360.0,0.0
Colombia,1964,8428.0,8428.0,0.0,505680.0,505680.0,0.0
Colombia,1965,8200.0,8200.0,0.0,492000.0,492000.0,0.0
Colombia,1966,7600.0,7600.0,0.0,456000.0,456000.0,0.0
Colombia,1967,8000.0,8000.0,0.0,480000.0,480000.0,0.0
Colombia,1968,7900.0,7900.0,0.0,474000.0,474000.0,0.0
Colombia,1969,8450.0,8450.0,0.0,507000.0,507000.0,0.0
Colombia,1970,8000.0,8000.0,0.0,480000.0,480000.0,0.0
Colombia,1971,7200.0,7200.0,0.0,432000.0,432000.0,0.0
Colombia,1972,8600.0,8600.0,0.0,516000.0,516000.0,0.0
Colombia,1973,7800.0,7800.0,0.0,468000.0,468000.0,0.0
Colombia,1974,9000.0,9000.0,0.0,540000.0,540000.0,0.0
Colombia,1975,8500.0,8500.0,0.0,510000.0,510000.0,0.0
Colombia,1976,9300.0,9300.0,0.0,558000.0,558000.0,0.0
Colombia,1977,11050.0,11050.0,0.0,663000.0,663000.0,0.0
Colombia,1978,12600.0,12600.0,0.0,756000.0,756000.0,0.0
Colombia,1979,12712.0,12712.0,0.0,762720.0,762720.0,0.0
Colombia,1980,13500.0,13500.0,0.0,810000.0,810000.0,0.0
Colombia,1981,14342.0,14342.0,0.0,860520.0,860520.0,0.0
Colombia,1982,13300.0,13300.0,0.0,798000.0,798000.0,0.0
Colombia,1983,13000.0,13000.0,0.0,780000.0,780000.0,0.0
Colombia,1984,11000.0,11000.0,0.0,660000.0,660000.0,0.0
Colombia,1985,12000.0,12000.0,0.0,720000.0,720000.0,0.0
Colombia,1986,11000.0,11000.0,0.0,660000.0,660000.0,0.0
Colombia,1987,13000.0,13000.0,0.0,780000.0,780000.0,0.0
Colombia,1988,10700.0,10700.0,0.0,642000.0,642000.0,0.0
Colombia,1989,13300.0,13300.0,0.0,798000.0,798000.0,0.0
Colombia,1990,14500.0,14500.0,0.0,870000.0,870000.0,0.0
Colombia,1991,17980.0,17980.0,0.0,1078800.0,1078800.0,0.0
Colombia,1992,14950.0,14950.0,0.0,897000.0,897000.0,0.0
Colombia,1993,11400.0,11400.0,0.0,684000.0,684000.0,0.0
Colombia,1994,13000.0,13000.0,0.0,780000.0,780000.0,0.0
Colombia,1995,12939.0,12939.0,0.0,776340.0,776340.0,0.0
Colombia,1996,10779.0,10779.0,0.0,646740.0,646740.0,0.0
Colombia,1997,12043.0,12043.0,0.0,722580.0,722580.0,0.0
Colombia,1998,10868.0,10868.0,0.0,652080.0,652080.0,0.0
Colombia,1999,9512.0,9512.0,0.0,570720.0,570720.0,0.0
Colombia,2000,10500.0,10500.0,0.0,630000.0,630000.0,0.0
Colombia,2001,11950.0,11950.0,0.0,717000.0,717000.0,0.0
Colombia,2002,11712.0,11712.0,0.0,702720.0,702720.0,0.0
Colombia,2003,11053.0,11053.0,0.0,663180.0,663180.0,0.0
Colombia,2004,11532.0,11532.0,0.0,691920.0,691920.0,0.0
Colombia,2005,11953.0,11953.0,0.0,717180.0,717180.0,0.0
Colombia,2006,12164.0,12164.0,0.0,729840.0,729840.0,0.0
Colombia,2007,12515.0,12515.0,0.0,750900.0,750900.0,0.0
Colombia,2008,8664.0,8664.0,0.0,519840.0,519840.0,0.0
Colombia,2009,8100.0,8100.0,0.0,486000.0,486000.0,0.0
Colombia,2010,8525.0,8525.0,0.0,511500.0,511500.0,0.0
Colombia,2011,7655.0,7655.0,0.0,459300.0,459300.0,0.0
Colombia,2012,9927.0,9927.0,0.0,595620.0,595620.0,0.0
Colombia,2013,12075.0,12075.0,0.0,724500.0,724500.0,0.0
Colombia,2014,13300.0,13300.0,0.0,798000.0,798000.0,0.0
Colombia,2015,14000.0,14000.0,0.0,840000.0,840000.0,0.0
Colombia,2016,14600.0,14600.0,0.0,876000.0,876000.0,0.0
Colombia,2017,13825.0,13825.0,0.0,829500.0,829500.0,0.0
Colombia,2018,13870.0,13870.0,0.0,832200.0,832200.0,0.0
Colombia,2019,14100.0,14100.0,0.0,846000.0,846000.0,0.0
Colombia,2020,13400.0,13400.0,0.0,804000.0,804000.0,0.0
Colombia,2021,11800.0,11800.0,0.0,708000.0,708000.0,0.0
Colombia,2022,10700.0,10700.0,0.0,642000.0,642000.0,0.0
Colombia,2023,12760.0,12760.0,0.0,765600.0,765600.0,0.0
Colombia,2024,14800.0,14800.0,0.0,888000.0,888000.0,0.0
Colombia,2025,13800.0,13800.0,0.0,828000.0,828000.0,0.0
Costa Rica,1960,951.0,951.0,0.0,57060.0,57060.0,0.0
Costa Rica,1961,1073.0,1073.0,0.0,64380.0,64380.0,0.0
Costa Rica,1962,952.0,952.0,0.0,57120.0,57120.0,0.0
Costa Rica,1963,1043.0,1043.0,0.0,62580.0,62580.0,0.0
Costa Rica,1964,845.0,845.0,0.0,50700.0,50700.0,0.0
Costa Rica,1965,1001.0,1001.0,0.0,60060.0,60060.0,0.0
Costa Rica,1966,1164.0,1164.0,0.0,69840.0,69840.0,0.0
Costa Rica,1967,1313.0,1313.0,0.0,78780.0,78780.0,0.0
Costa Rica,1968,1228.0,1228.0,0.0,73680.0,73680.0,0.0
Costa Rica,1969,1403.0,1403.0,0.0,84180.0,84180.0,0.0
Costa Rica,1970,1295.0,1295.0,0.0,77700.0,77700.0,0.0
Costa Rica,1971,1551.0,1551.0,0.0,93060.0,93060.0,0.0
Costa Rica,1972,1266.0,1266.0,0.0,75960.0,75960.0,0.0
Costa Rica,1973,1539.0,1539.0,0.0,92340.0,92340.0,0.0
Costa Rica,1974,1430.0,1430.0,0.0,85800.0,85800.0,0.0
Costa Rica,1975,1276.0,1276.0,0.0,76560.0,76560.0,0.0
Costa Rica,1976,1331.0,1331.0,0.0,79860.0,79860.0,0.0
Costa Rica,1977,1449.0,1449.0,0.0,86940.0,86940.0,0.0
Costa Rica,1978,1749.0,1749.0,0.0,104940.0,104940.0,0.0
Costa Rica,1979,1522.0,1522.0,0.0,91320.0,91320.0,0.0
Costa Rica,1980,2140.0,2140.0,0.0,128400.0,128400.0,0.0
Costa Rica,1981,1782.0,1782.0,0.0,106920.0,106920.0,0.0
Costa Rica,1982,2300.0,2300.0,0.0,138000.0,138000.0,0.0
Costa Rica,1983,2070.0,2070.0,0.0,124200.0,124200.0,0.0
Costa Rica,1984,2516.0,2516.0,0.0,150960.0,150960.0,0.0
Costa Rica,1985,1514.0,1514.0,0.0,90840.0,90840.0,0.0
Costa Rica,1986,2566.0,2566.0,0.0,153960.0,153960.0,0.0
Costa Rica,1987,2375.0,2375.0,0.0,142500.0,142500.0,0.0
Costa Rica,1988,2758.0,2758.0,0.0,165480.0,165480.0,0.0
Costa Rica,1989,2453.0,2453.0,0.0,147180.0,147180.0,0.0
Costa Rica,1990,2565.0,2565.0,0.0,153900.0,153900.0,0.0
Costa Rica,1991,2530.0,2530.0,0.0,151800.0,151800.0,0.0
Costa Rica,1992,2620.0,2620.0,0.0,157200.0,157200.0,0.0
Costa Rica,1993,2475.0,2475.0,0.0,148500.0,148500.0,0.0
Costa Rica,1994,2492.0,2492.0,0.0,149520.0,149520.0,0.0
Costa Rica,1995,2595.0,2595.0,0.0,155700.0,155700.0,0.0
Costa Rica,1996,2376.0,2376.0,0.0,142560.0,142560.0,0.0
Costa Rica,1997,2455.0,2455.0,0.0,147300.0,147300.0,0.0
Costa Rica,1998,2459.0,2459.0,0.0,147540.0,147540.0,0.0
Costa Rica,1999,2688.0,2688.0,0.0,161280.0,161280.0,0.0
Costa Rica,2000,2502.0,2502.0,0.0,150120.0,150120.0,0.0
Costa Rica,2001,2338.0,2338.0,0.0,140280.0,140280.0,0.0
Costa Rica,2002,2207.0,2207.0,0.0,132420.0,132420.0,0.0
Costa Rica,2003,2106.0,2106.0,0.0,126360.0,126360.0,0.0
Costa Rica,2004,1907.0,1907.0,0.0,114420.0,114420.0,0.0
Costa Rica,2005,1751.0,1751.0,0.0,105060.0,105060.0,0.0
Costa Rica,2006,1782.0,1782.0,0.0,106920.0,106920.0,0.0
Costa Rica,2007,1867.0,1867.0,0.0,112020.0,112020.0,0.0
Costa Rica,2008,1580.0,1580.0,0.0,94800.0,94800.0,0.0
Costa Rica,2009,1475.0,1475.0,0.0,88500.0,88500.0,0.0
Costa Rica,2010,1575.0,1575.0,0.0,94500.0,94500.0,0.0
Costa Rica,2011,1775.0,1775.0,0.0,106500.0,106500.0,0.0
Costa Rica,2012,1675.0,1675.0,0.0,100500.0,100500.0,0.0
Costa Rica,2013,1450.0,1450.0,0.0,87000.0,87000.0,0.0
Costa Rica,2014,1400.0,1400.0,0.0,84000.0,84000.0,0.0
Costa Rica,2015,1625.0,1625.0,0.0,97500.0,97500.0,0.0
Costa Rica,2016,1300.0,1300.0,0.0,78000.0,78000.0,0.0
Costa Rica,2017,1525.0,1525.0,0.0,91500.0,91500.0,0.0
Costa Rica,2018,1250.0,1250.0,0.0,75000.0,75000.0,0.0
Costa Rica,2019,1466.0,1466.0,0.0,87960.0,87960.0,0.0
Costa Rica,2020,1472.0,1472.0,0.0,88320.0,88320.0,0.0
Costa Rica,2021,1215.0,1215.0,0.0,72900.0,72900.0,0.0
Costa Rica,2022,1100.0,1100.0,0.0,66000.0,66000.0,0.0
Costa Rica,2023,1158.0,1158.0,0.0,69480.0,69480.0,0.0
Costa Rica,2024,1298.0,1298.0,0.0,77880.0,77880.0,0.0
Costa Rica,2025,1170.0,1170.0,0.0,70200.0,70200.0,0.0
El Salvador,1960,1452.0,1452.0,0.0,87120.0,87120.0,0.0
El Salvador,1961,1930.0,1930.0,0.0,115800.0,115800.0,0.0
El Salvador,1962,1638.0,1638.0,0.0,98280.0,98280.0,0.0
El Salvador,1963,1904.0,1904.0,0.0,114240.0,114240.0,0.0
El Salvador,1964,2052.0,2052.0,0.0,123120.0,123120.0,0.0
El Salvador,1965,1810.0,1810.0,0.0,108600.0,108600.0,0.0
El Salvador,1966,1935.0,1935.0,0.0,116100.0,116100.0,0.0
El Salvador,1967,2393.0,2393.0,0.0,143580.0,143580.0,0.0
El Salvador,1968,1817.0,1817.0,0.0,109020.0,109020.0,0.0
El Salvador,1969,2468.0,2468.0,0.0,148080.0,148080.0,0.0
El Salvador,1970,2054.0,2054.0,0.0,123240.0,123240.0,0.0
El Salvador,1971,2680.0,2680.0,0.0,160800.0,160800.0,0.0
El Salvador,1972,2238.0,2238.0,0.0,134280.0,134280.0,0.0
El Salvador,1973,2370.0,2370.0,0.0,142200.0,142200.0,0.0
El Salvador,1974,3800.0,3800.0,0.0,228000.0,228000.0,0.0
El Salvador,1975,2030.0,2030.0,0.0,121800.0,121800.0,0.0
El Salvador,1976,2610.0,2610.0,0.0,156600.0,156600.0,0.0
El Salvador,1977,2800.0,2800.0,0.0,168000.0,168000.0,0.0
El Salvador,1978,3423.0,3423.0,0.0,205380.0,205380.0,0.0
El Salvador,1979,3322.0,3322.0,0.0,199320.0,199320.0,0.0
El Salvador,1980,2940.0,2940.0,0.0,176400.0,176400.0,0.0
El Salvador,1981,2886.0,2886.0,0.0,173160.0,173160.0,0.0
El Salvador,1982,2800.0,2800.0,0.0,168000.0,168000.0,0.0
El Salvador,1983,2400.0,2400.0,0.0,144000.0,144000.0,0.0
El Salvador,1984,2680.0,2680.0,0.0,160800.0,160800.0,0.0
El Salvador,1985,2300.0,2300.0,0.0,138000.0,138000.0,0.0
El Salvador,1986,2275.0,2275.0,0.0,136500.0,136500.0,0.0
El Salvador,1987,2538.0,2538.0,0.0,152280.0,152280.0,0.0
El Salvador,1988,1492.0,1492.0,0.0,89520.0,89520.0,0.0
El Salvador,1989,2787.0,2787.0,0.0,167220.0,167220.0,0.0
El Salvador,1990,2603.0,2603.0,0.0,156180.0,156180.0,0.0
El Salvador,1991,2357.0,2357.0,0.0,141420.0,141420.0,0.0
El Salvador,1992,2894.0,2894.0,0.0,173640.0,173640.0,0.0
El Salvador,1993,2361.0,2361.0,0.0,141660.0,141660.0,0.0
El Salvador,1994,2314.0,2314.0,0.0,138840.0,138840.0,0.0
El Salvador,1995,2325.0,2325.0,0.0,139500.0,139500.0,0.0
El Salvador,1996,2498.0,2498.0,0.0,149880.0,149880.0,0.0
El Salvador,1997,2040.0,2040.0,0.0,122400.0,122400.0,0.0
El Salvador,1998,1860.0,1860.0,0.0,111600.0,111600.0,0.0
El Salvador,1999,2612.0,2612.0,0.0,156720.0,156720.0,0.0
El Salvador,2000,1624.0,1624.0,0.0,97440.0,97440.0,0.0
El Salvador,2001,1610.0,1610.0,0.0,96600.0,96600.0,0.0
El Salvador,2002,1351.0,1351.0,0.0,81060.0,81060.0,0.0
El Salvador,2003,1343.0,1343.0,0.0,80580.0,80580.0,0.0
El Salvador,2004,1329.0,1329.0,0.0,79740.0,79740.0,0.0
El Salvador,2005,1387.0,1387.0,0.0,83220.0,83220.0,0.0
El Salvador,2006,1400.0,1400.0,0.0,84000.0,84000.0,0.0
El Salvador,2007,1650.0,1650.0,0.0,99000.0,99000.0,0.0
El Salvador,2008,1550.0,1550.0,0.0,93000.0,93000.0,0.0
El Salvador,2009,1300.0,1300.0,0.0,78000.0,78000.0,0.0
El Salvador,2010,1860.0,1860.0,0.0,111600.0,111600.0,0.0
El Salvador,2011,1200.0,1200.0,0.0,72000.0,72000.0,0.0
El Salvador,2012,1250.0,1250.0,0.0,75000.0,75000.0,0.0
El Salvador,2013,550.0,550.0,0.0,33000.0,33000.0,0.0
El Salvador,2014,700.0,700.0,0.0,42000.0,42000.0,0.0
El Salvador,2015,560.0,560.0,0.0,33600.0,33600.0,0.0
El Salvador,2016,600.0,600.0,0.0,36000.0,36000.0,0.0
El Salvador,2017,660.0,660.0,0.0,39600.0,39600.0,0.0
El Salvador,2018,654.0,654.0,0.0,39240.0,39240.0,0.0
El Salvador,2019,510.0,510.0,0.0,30600.0,30600.0,0.0
El Salvador,2020,540.0,540.0,0.0,32400.0,32400.0,0.0
El Salvador,2021,600.0,600.0,0.0,36000.0,36000.0,0.0
El Salvador,2022,550.0,550.0,0.0,33000.0,33000.0,0.0
El Salvador,2023,604.0,604.0,0.0,36240.0,36240.0,0.0
El Salvador,2024,450.0,450.0,0.0,27000.0,27000.0,0.0
El Salvador,2025,500.0,500.0,0.0,30000.0,30000.0,0.0
Ethiopia,1960,1687.0,1687.0,0.0,101220.0,101220.0,0.0
Ethiopia,1961,2007.0,2007.0,0.0,120420.0,120420.0,0.0
Ethiopia,1962,2073.0,2073.0,0.0,124380.0,124380.0,0.0
Ethiopia,1963,2205.0,2205.0,0.0,132300.0,132300.0,0.0
